grid_id,centroid_lon,centroid_lat,dist_cctv_m,dist_school_m,dist_bus_m,dist_accident_m,dist_fatal_m,dist_road_m,nearest_road_way_id,nearest_road_name,nearest_road_highway,nearest_road_vol_mean,score_cctv_gap_0_1,score_school_0_1,score_bus_0_1,score_accident_0_1,score_fatal_0_1,score_road_proximity_0_1,score_traffic_0_1,total_score_equal_0_100,total_score_weighted_0_100,min_cctv_gap_m,max_road_dist_m,candidate_flag,priority_rank,score_class
339,126.97910684,37.36453594,953.83,816.11,1029.97,1231.74,1152.34,152.9,544300753,,path,0.0,0.586043,0.760759,0.0,0.837707,0.378631,0.107284,0.5,45.292,52.331,200.0,150.0,False,687,Low
322,126.98038441,37.32712183,689.69,2004.48,452.31,2675.9,575.01,122.5,184689559,한남정맥,path,0.0,0.38622,0.224709,0.594659,0.416936,0.752089,0.291595,0.5,45.232,50.329,200.0,150.0,False,688,Low
821,127.0212253,37.40076898,1026.1,2152.77,642.67,3683.08,714.54,55.03,696845976,,path,0.0,0.640711,0.15782,0.380665,0.123484,0.661832,0.700758,0.5,45.218,40.537,200.0,150.0,False,689,Low
702,127.01005916,37.38044231,215.37,1082.18,296.92,2559.07,752.56,147.6,37971222,의일로,secondary,0.0,0.027407,0.640738,0.769345,0.450976,0.637237,0.139433,0.5,45.216,53.157,200.0,150.0,False,690,Low
61,126.94852637,37.30147646,1071.79,1615.17,670.76,1828.5,1721.39,78.71,490276289,,footway,0.0,0.675272,0.400318,0.349086,0.663835,0.010521,0.557173,0.5,45.089,41.176,200.0,150.0,False,691,Low
403,126.98475317,37.36456067,871.97,1189.97,794.47,1592.23,836.91,240.68,497849357,,path,0.0,0.524116,0.592117,0.210017,0.732676,0.582669,0.0,0.5,44.88,54.484,200.0,150.0,False,692,Low
525,126.99536858,37.33619177,1135.89,1653.04,1063.04,3097.5,1207.42,22.84,181382255,한남정맥,path,0.0,0.723762,0.383238,0.0,0.294098,0.342995,0.895968,0.5,44.858,36.012,200.0,150.0,False,693,Low
784,127.01860249,37.36921017,1012.92,1010.0,1172.48,3799.73,1207.41,22.56,965501941,,path,0.0,0.630738,0.673297,0.0,0.089496,0.343005,0.897667,0.5,44.774,34.539,200.0,150.0,False,694,Low
650,127.0042484,37.40520588,1561.23,1412.95,433.03,2687.81,1565.08,272.96,877830124,,path,0.0,1.0,0.491535,0.61634,0.413467,0.111633,0.0,0.5,44.757,45.431,200.0,150.0,False,695,Low
30,126.94030606,37.30202421,1786.65,1774.17,732.83,2046.56,2006.14,101.11,601034127,,residential,0.0,1.0,0.328596,0.279316,0.600302,0.0,0.421304,0.5,44.707,40.545,200.0,150.0,False,696,Low
732,127.0128975,37.37820059,518.2,942.93,550.09,2882.49,712.63,143.76,1123264293,,path,0.0,0.25649,0.703553,0.48474,0.356744,0.663066,0.162724,0.5,44.676,50.769,200.0,150.0,False,697,Low
786,127.01857369,37.37371695,1011.84,1036.87,1004.32,3546.63,1068.1,51.82,670162475,바라산로,residential,0.0,0.629919,0.661176,0.0,0.16324,0.433121,0.720215,0.5,44.395,37.936,200.0,150.0,False,698,Low
50,126.94567163,37.30149057,1320.86,1654.46,917.93,1893.5,1809.59,67.37,490276289,,footway,0.0,0.863696,0.382594,0.07123,0.644898,0.0,0.625932,0.5,44.119,38.319,200.0,150.0,False,699,Low
268,126.97368079,37.33296363,639.84,1484.56,478.5,2525.0,652.6,163.31,799769574,한남정맥,path,0.0,0.348509,0.459233,0.565217,0.460901,0.701898,0.044132,0.5,43.998,52.541,200.0,150.0,False,700,Low
96,126.95105845,37.33961915,898.88,1114.76,887.13,2317.76,898.56,131.75,697352807,,service,0.0,0.544468,0.626041,0.105853,0.521284,0.542793,0.235524,0.5,43.942,48.283,200.0,150.0,False,701,Low
94,126.95108863,37.33511443,538.75,1516.8,520.84,1944.45,641.08,178.05,493440382,,service,0.0,0.272037,0.444691,0.517626,0.630052,0.709347,0.0,0.5,43.911,54.904,200.0,150.0,False,702,Low
773,127.01556172,37.40299934,1084.88,1836.28,191.45,3341.02,1003.17,179.19,538623971,청계로,tertiary,0.0,0.685175,0.300581,0.887911,0.223146,0.475124,0.0,0.5,43.885,47.509,200.0,150.0,False,703,Low
816,127.02129696,37.38950209,735.21,2032.71,315.94,3413.36,478.17,142.65,1135609170,,path,0.0,0.420657,0.211976,0.747963,0.202071,0.81473,0.169398,0.5,43.811,49.153,200.0,150.0,False,704,Low
802,127.01834306,37.409771,1863.75,2520.9,430.38,3962.77,1720.34,27.34,1418223065,,path,0.0,1.0,0.0,0.61932,0.041991,0.011203,0.86869,0.5,43.446,28.8,200.0,150.0,False,705,Low
324,126.9793403,37.33073522,359.07,1606.83,355.16,2778.23,336.15,240.39,489526339,골사그내길,service,0.0,0.136115,0.404079,0.703876,0.387122,0.906599,0.0,0.5,43.397,54.629,200.0,150.0,False,706,Low
692,127.01020567,37.35790847,1397.63,1464.95,1057.73,3524.44,1565.06,29.29,815171694,,path,0.0,0.921771,0.468077,0.0,0.169705,0.111647,0.856884,0.5,43.258,31.107,200.0,150.0,False,707,Low
842,127.02406409,37.398527,890.03,2310.93,434.88,3834.05,561.75,101.71,511731808,제2경인고속도로,motorway,7.236,0.537777,0.086476,0.614261,0.079495,0.760667,0.417688,0.5,42.805,42.95,200.0,150.0,False,708,Low
806,127.02144016,37.36696824,1309.85,1318.37,1518.73,4147.03,1548.98,8.28,965501943,바라산숲길,track,0.0,0.855362,0.534199,0.0,0.0,0.122052,0.984275,0.5,42.798,27.929,200.0,150.0,False,709,Low
695,127.01016173,37.36466863,674.31,735.59,974.04,3544.61,1112.81,47.26,965501943,바라산숲길,track,0.0,0.374589,0.797076,0.008161,0.163828,0.4042,0.747862,0.5,42.796,36.978,200.0,150.0,False,710,Low
323,126.97945894,37.32857807,559.42,1845.18,401.18,2670.2,476.36,272.52,51066820,,motorway_link,0.0,0.287672,0.296567,0.652143,0.418597,0.815901,0.0,0.5,42.441,52.582,200.0,150.0,False,711,Low
894,127.03249547,37.40532094,1352.65,3269.01,604.98,4798.6,1291.04,27.28,696845974,,path,0.0,0.88774,0.0,0.423034,0.0,0.288908,0.86908,0.5,42.411,30.387,200.0,150.0,False,712,Low
631,127.00453019,37.36239172,901.19,979.85,593.31,3101.08,1047.58,160.73,815171694,,path,0.0,0.546219,0.686899,0.436152,0.293056,0.446394,0.059767,0.5,42.407,46.343,200.0,150.0,False,713,Low
895,127.03248147,37.40757432,1590.99,3378.15,642.93,4902.49,1523.41,14.06,1228546903,,path,0.0,1.0,0.0,0.380372,0.0,0.138592,0.949231,0.5,42.403,27.539,200.0,150.0,False,714,Low
812,127.02135426,37.38048856,984.37,1628.84,756.63,3517.06,1386.6,36.84,1123264293,,path,0.0,0.609139,0.394154,0.252558,0.171854,0.227093,0.811098,0.5,42.37,33.275,200.0,150.0,False,715,Low
423,126.9877907,37.33302556,514.35,1496.3,457.06,2956.47,456.07,189.22,1187716001,한남정맥,path,0.0,0.253579,0.453938,0.589319,0.33519,0.829026,0.0,0.5,42.301,51.991,200.0,150.0,False,716,Low
626,127.00460425,37.35112479,793.76,1919.63,468.76,3065.4,1486.58,56.99,1122108064,,path,0.0,0.46495,0.262982,0.576165,0.303451,0.162415,0.688893,0.5,42.269,35.986,200.0,150.0,False,717,Low
862,127.02688855,37.39853834,728.49,2553.8,557.52,4073.41,733.87,21.02,696845970,,path,0.0,0.415576,0.0,0.476386,0.009755,0.649328,0.90702,0.5,42.258,35.025,200.0,150.0,False,718,Low
627,127.00458944,37.35337818,982.13,1916.77,694.08,3031.61,1318.11,58.86,1135570821,,path,0.0,0.607451,0.264275,0.322881,0.313295,0.271393,0.677523,0.5,42.24,36.521,200.0,150.0,False,719,Low
532,126.99613624,37.35108902,570.6,1173.24,536.9,2330.71,1106.54,148.32,1122108064,,path,0.0,0.296134,0.599662,0.49957,0.517512,0.408256,0.13503,0.5,42.231,47.908,200.0,150.0,False,720,Low
859,127.02693104,37.3917782,421.75,2494.07,100.66,3929.92,639.97,92.25,1250630370,,motorway,0.0,0.183525,0.003865,0.989971,0.051564,0.710069,0.475072,0.5,41.63,41.986,200.0,150.0,False,721,Low
62,126.94849714,37.30355396,1055.47,1385.92,656.55,1603.84,1503.16,188.95,488599680,,footway,0.0,0.662927,0.503728,0.365067,0.729293,0.151689,0.0,0.5,41.61,47.118,200.0,150.0,False,722,Low
807,127.02142585,37.36922163,1261.41,1256.22,1391.41,4010.07,1432.95,39.31,965501942,,path,0.0,0.818715,0.562231,0.0,0.028211,0.197111,0.796119,0.5,41.463,30.221,200.0,150.0,False,723,Low
858,127.02694519,37.38952482,557.01,2523.87,331.76,3912.99,785.21,54.12,696845969,,path,0.0,0.285849,0.0,0.730175,0.056498,0.616114,0.706315,0.5,41.356,37.501,200.0,150.0,False,724,Low
791,127.01850166,37.38498386,663.33,1843.94,203.18,3180.82,850.68,186.26,929197039,학현로,tertiary,0.0,0.366281,0.297126,0.874724,0.269821,0.573767,0.0,0.5,41.167,47.678,200.0,150.0,False,725,Low
76,126.94896872,37.33508111,706.71,1622.11,659.51,1962.85,824.56,267.12,493440382,,service,0.0,0.399098,0.397187,0.361737,0.624691,0.590662,0.0,0.5,41.048,50.66,200.0,150.0,False,726,Low
658,127.0074122,37.35338997,1147.2,1945.02,816.86,3280.58,1521.82,36.74,1135570821,,path,0.0,0.732324,0.251532,0.18485,0.240757,0.139623,0.811688,0.5,40.868,31.199,200.0,150.0,False,727,Low
592,127.00181136,37.34660616,330.93,1785.35,101.08,2955.87,1570.47,90.0,814355263,왕곡로,tertiary,0.0,0.114821,0.323552,0.989504,0.335363,0.10815,0.488717,0.5,40.859,38.636,200.0,150.0,False,728,Low
529,126.99618142,37.34432886,268.33,1392.81,201.46,2607.72,1131.1,158.26,814355261,,pedestrian,0.0,0.067472,0.50062,0.87666,0.436802,0.39237,0.074772,0.5,40.696,47.446,200.0,150.0,False,729,Low
824,127.02118228,37.4075291,1691.24,2536.91,360.55,4026.6,1462.72,99.11,906048527,청계로,tertiary,0.0,1.0,0.0,0.697813,0.023396,0.177848,0.433439,0.5,40.464,33.042,200.0,150.0,False,730,Low
799,127.01838634,37.40301088,1136.29,2044.12,318.97,3560.92,971.0,214.17,696845976,,path,0.0,0.724068,0.20683,0.744562,0.159076,0.49593,0.0,0.5,40.435,43.815,200.0,150.0,False,731,Low
51,126.94567627,37.30354079,1305.36,1434.32,802.31,1679.88,1605.3,173.21,488599674,,footway,0.0,0.851968,0.481895,0.201211,0.707139,0.085617,0.0,0.5,40.398,44.422,200.0,150.0,False,732,Low
783,127.01861689,37.36695679,1072.64,1086.32,1321.08,3944.0,1343.07,54.09,1120968621,,path,0.0,0.675919,0.63887,0.0,0.047461,0.25525,0.706445,0.5,40.342,31.661,200.0,150.0,False,733,Low
830,127.02423497,37.37148641,1510.54,1492.01,1541.68,4105.63,1597.76,43.91,965501943,바라산숲길,track,0.0,1.0,0.455873,0.0,0.000368,0.090498,0.768189,0.5,40.213,27.487,200.0,150.0,False,734,Low
594,127.00178158,37.35111293,635.27,1670.48,399.02,2819.61,1325.3,124.63,1122108064,,path,0.0,0.345053,0.375371,0.654568,0.375066,0.266743,0.278678,0.5,39.935,41.256,200.0,150.0,False,735,Low
823,127.02119662,37.40527573,1460.42,2389.65,315.58,3899.45,1213.08,149.86,906048527,청계로,tertiary,0.0,0.969266,0.050969,0.748363,0.060443,0.339337,0.125726,0.5,39.916,38.415,200.0,150.0,False,736,Low
863,127.02687438,37.40079172,947.8,2621.53,540.43,4150.36,911.9,59.14,696845976,,path,0.0,0.581474,0.0,0.495605,0.0,0.534163,0.675864,0.5,39.816,34.003,200.0,150.0,False,737,Low
757,127.01579362,37.36694526,842.86,864.35,1144.1,3746.65,1154.7,77.7,965501943,바라산숲길,track,0.0,0.502095,0.738997,0.0,0.104961,0.3771,0.563272,0.5,39.806,35.354,200.0,150.0,False,738,Low
775,127.0155327,37.40750609,1583.32,2167.47,254.97,3612.9,1492.43,225.04,1418223064,,unclassified,0.0,1.0,0.151189,0.816507,0.143931,0.158632,0.0,0.5,39.575,38.765,200.0,150.0,False,739,Low
780,127.01828993,37.36070937,1443.94,1487.84,1774.89,4267.32,1829.78,30.98,181392294,,path,0.0,0.956802,0.457756,0.0,0.0,0.0,0.846587,0.5,39.445,25.16,200.0,150.0,False,740,Very Low
809,127.02139722,37.37372841,1260.79,1277.93,1252.98,3771.11,1317.7,85.0,580149853,,service,0.0,0.818249,0.552441,0.0,0.097834,0.27166,0.519016,0.5,39.417,33.223,200.0,150.0,False,741,Very Low
651,127.00442296,37.40694679,1748.84,1600.64,560.3,2838.09,1737.84,284.75,877830124,,path,0.0,1.0,0.406875,0.47327,0.36968,0.0,0.0,0.5,39.283,39.082,200.0,150.0,False,742,Very Low
656,127.00744164,37.34888319,878.65,2200.11,517.94,3361.43,1840.09,31.23,1122108065,,path,0.0,0.529164,0.136465,0.520885,0.217201,0.0,0.845122,0.5,39.269,28.767,200.0,150.0,False,743,Very Low
831,127.02422074,37.3737398,1510.09,1521.87,1502.08,3998.63,1567.43,61.65,1123264292,,path,0.0,1.0,0.442402,0.0,0.031545,0.110117,0.660641,0.5,39.21,28.415,200.0,150.0,False,744,Very Low
3,126.93223015,37.30404991,2122.04,2062.42,793.09,2352.57,2373.02,120.4,744533360,,service,0.0,1.0,0.198572,0.211577,0.511142,0.0,0.304376,0.5,38.938,36.027,200.0,150.0,False,745,Very Low
745,127.01270791,37.40749448,1586.73,2004.1,378.5,3414.72,1554.3,323.38,1194779208,,service,0.0,1.0,0.22488,0.677631,0.201673,0.118611,0.0,0.5,38.897,38.3,200.0,150.0,False,746,Very Low
814,127.02132561,37.38499533,910.79,1989.5,356.15,3429.34,908.65,257.01,1194779161,학현로,residential,0.0,0.553479,0.231467,0.702756,0.197413,0.536263,0.0,0.5,38.877,43.817,200.0,150.0,False,747,Very Low
624,127.00463386,37.34661801,579.66,2020.39,265.97,3191.19,1819.72,66.84,1135570822,,path,0.0,0.302983,0.217532,0.804141,0.266801,0.0,0.629164,0.5,38.866,32.63,200.0,150.0,False,748,Very Low
728,127.01295579,37.36918706,520.31,528.3,791.92,3395.22,801.15,163.9,810690675,백운중앙로4길,residential,0.0,0.258084,0.890581,0.212893,0.207356,0.605805,0.040581,0.5,38.79,45.184,200.0,150.0,False,749,Very Low
725,127.01299948,37.3624269,1009.65,1064.94,1270.91,3834.86,1433.47,61.8,965501943,바라산숲길,track,0.0,0.628269,0.648515,0.0,0.079259,0.196771,0.659701,0.5,38.75,30.792,200.0,150.0,False,750,Very Low
682,127.00711658,37.40741624,1699.54,1736.89,498.57,3040.71,1718.61,390.91,1194779210,,living_street,0.0,1.0,0.345412,0.542654,0.310646,0.012322,0.0,0.5,38.729,38.17,200.0,150.0,False,751,Very Low
810,127.0213829,37.37598179,1212.65,1359.45,1213.63,3671.39,1328.66,85.53,1123264294,,path,0.0,0.781836,0.515668,0.0,0.126889,0.264572,0.515798,0.5,38.639,32.904,200.0,150.0,False,752,Very Low
875,127.02974116,37.39404285,184.46,2739.05,362.41,4209.49,769.92,25.66,580617411,안양판교로,primary,0.0,0.004023,0.0,0.695727,0.0,0.626005,0.878876,0.5,38.638,33.588,200.0,150.0,False,753,Very Low
727,127.01297035,37.36693367,628.71,662.65,992.02,3555.94,993.9,106.79,965501943,바라산숲길,track,0.0,0.340092,0.829981,0.0,0.160528,0.481118,0.386898,0.5,38.552,38.602,200.0,150.0,False,754,Very Low
494,126.99338928,37.33981003,822.47,1288.77,625.19,2695.49,1200.16,180.48,1187715978,,path,0.0,0.486667,0.547552,0.400319,0.411227,0.347695,0.0,0.5,38.478,43.963,200.0,150.0,False,755,Very Low
492,126.99327397,37.33551267,1031.22,1560.17,1013.65,3024.11,1007.2,116.2,1187715978,,path,0.0,0.644587,0.425129,0.0,0.315481,0.472517,0.329826,0.5,38.393,39.15,200.0,150.0,False,756,Very Low
924,127.04096962,37.40535415,1314.62,3966.22,1354.56,5495.89,1205.73,9.24,696845971,,path,0.0,0.858973,0.0,0.0,0.0,0.344093,0.978471,0.5,38.308,25.819,200.0,150.0,False,757,Very Low
878,127.02969892,37.40080299,872.85,2859.88,637.71,4386.71,1027.02,38.13,696845977,,path,0.0,0.524776,0.0,0.386244,0.0,0.459691,0.803251,0.5,38.199,30.464,200.0,150.0,False,758,Very Low
905,127.0353341,37.4030787,1046.07,3412.1,899.03,4940.8,970.45,17.66,696845973,,path,0.0,0.655816,0.0,0.092478,0.0,0.496286,0.927363,0.5,38.171,28.567,200.0,150.0,False,759,Very Low
930,127.04283792,37.40506514,1331.97,4111.82,1520.73,5640.37,1217.11,12.25,696845971,,path,0.0,0.872094,0.0,0.0,0.0,0.336727,0.96017,0.5,38.128,25.773,200.0,150.0,False,760,Very Low
804,127.02105572,37.36282312,1476.82,1506.51,1795.74,4396.77,1807.59,49.24,181392294,,path,0.0,0.981671,0.449332,0.0,0.0,0.0,0.735885,0.5,38.098,25.267,200.0,150.0,False,761,Very Low
827,127.02356132,37.3648594,1565.27,1581.27,1808.08,4435.02,1834.24,47.27,1120968621,,path,0.0,1.0,0.415609,0.0,0.0,0.0,0.74781,0.5,38.049,24.986,200.0,150.0,False,762,Very Low
625,127.00461906,37.3488714,648.48,1954.74,287.64,3118.92,1675.54,97.17,1122108065,,path,0.0,0.355049,0.247148,0.779772,0.287856,0.040184,0.445203,0.5,37.932,34.483,200.0,150.0,False,763,Very Low
764,127.01569221,37.38271895,427.44,1500.7,355.8,2973.57,997.98,247.31,1123264293,,path,0.0,0.18783,0.451952,0.70316,0.330208,0.478479,0.0,0.5,37.88,45.15,200.0,150.0,False,764,Very Low
762,127.01572119,37.37821219,667.8,1094.12,688.52,3114.72,923.76,186.13,1123264293,,path,0.0,0.369662,0.63535,0.32913,0.289082,0.526489,0.0,0.5,37.853,44.394,200.0,150.0,False,765,Very Low
714,127.00988312,37.4074828,1628.96,1860.09,507.88,3223.75,1636.75,328.77,1194779208,,service,0.0,1.0,0.289842,0.53219,0.257313,0.065272,0.0,0.5,37.78,37.3,200.0,150.0,False,766,Very Low
880,127.02967076,37.40530974,1368.24,3042.19,355.52,4569.89,1409.89,117.31,1228546877,,unclassified,0.0,0.899535,0.0,0.703473,0.0,0.212027,0.32312,0.5,37.688,32.477,200.0,150.0,False,767,Very Low
563,126.99895891,37.35110101,549.62,1421.62,472.96,2574.62,1194.96,174.64,1122108064,,path,0.0,0.280257,0.487626,0.571444,0.446444,0.351059,0.0,0.5,37.669,44.458,200.0,150.0,False,768,Very Low
726,127.01298492,37.36468028,803.02,850.94,1203.89,3726.51,1207.82,93.81,965501943,바라산숲길,track,0.0,0.471953,0.745046,0.0,0.11083,0.342736,0.465586,0.5,37.659,34.552,200.0,150.0,False,769,Very Low
562,126.99897388,37.34884762,304.22,1468.67,294.44,2638.12,1320.37,154.07,489526334,별묘길,service,0.0,0.094619,0.466401,0.772133,0.427943,0.269933,0.100162,0.5,37.588,43.018,200.0,150.0,False,770,Very Low
889,127.03256545,37.39405404,150.24,2988.96,593.7,4456.74,521.32,21.36,59055750,수도권제1순환고속도로,motorway,15.786,0.0,0.0,0.435717,0.0,0.786816,0.904976,0.5,37.536,33.658,200.0,150.0,False,771,Very Low
822,127.02121096,37.40302235,1237.07,2260.51,440.24,3784.56,963.62,170.28,696845976,,path,0.0,0.80031,0.109219,0.608232,0.093917,0.500706,0.001851,0.5,37.346,40.113,200.0,150.0,False,772,Very Low
811,127.02136858,37.37823518,1084.35,1479.22,979.9,3586.35,1385.4,74.26,1123264294,,path,0.0,0.684776,0.46164,0.001574,0.151666,0.227867,0.584136,0.5,37.309,31.117,200.0,150.0,False,773,Very Low
931,127.04278948,37.40814979,1655.65,4229.52,1542.25,5759.74,1543.91,8.68,696845983,,path,0.0,1.0,0.0,0.0,0.0,0.125334,0.98187,0.5,37.246,22.29,200.0,150.0,False,774,Very Low
918,127.0381449,37.40534315,1279.47,3731.54,1104.64,5261.85,1183.12,23.31,696845971,,path,0.0,0.83238,0.0,0.0,0.0,0.358716,0.893121,0.5,36.917,25.906,200.0,150.0,False,775,Very Low
901,127.03538975,37.39406517,194.67,3238.89,835.84,4704.28,275.28,13.12,59055742,수도권제1순환고속도로,motorway,15.786,0.011745,0.0,0.16352,0.0,0.945977,0.95494,0.5,36.803,33.669,200.0,150.0,False,776,Very Low
778,127.01524638,37.41331776,2226.32,2661.1,846.05,4012.75,2133.56,23.77,332994967,,path,0.0,1.0,0.0,0.152035,0.027432,0.0,0.890362,0.5,36.712,22.145,200.0,150.0,False,777,Very Low
833,127.02419227,37.37824657,1314.63,1694.43,1102.72,3824.87,1624.76,58.1,1123264294,,path,0.0,0.858977,0.364565,0.0,0.08217,0.073034,0.682129,0.5,36.584,26.468,200.0,150.0,False,778,Very Low
906,127.03532018,37.40533208,1292.61,3498.99,854.76,5029.35,1212.76,49.17,696845971,,path,0.0,0.842324,0.0,0.142245,0.0,0.339546,0.736334,0.5,36.578,27.431,200.0,150.0,False,779,Very Low
790,127.01851607,37.38273048,668.75,1638.63,423.07,3218.67,1099.84,262.68,1123264293,,path,0.0,0.370381,0.389736,0.627534,0.258795,0.412588,0.0,0.5,36.558,41.954,200.0,150.0,False,780,Very Low
689,127.01024959,37.3511483,1207.49,2208.19,846.04,3558.75,1868.67,33.09,1122108065,,path,0.0,0.777932,0.132823,0.152048,0.159709,0.0,0.833798,0.5,36.519,24.822,200.0,150.0,False,781,Very Low
881,127.02965667,37.40756312,1617.0,3159.18,416.83,4678.85,1625.35,113.2,1228546877,,unclassified,0.0,1.0,0.0,0.634542,0.0,0.072646,0.348028,0.5,36.503,29.421,200.0,150.0,False,782,Very Low
753,127.01550067,37.3580162,1544.88,1601.44,1523.85,3993.18,1970.56,70.81,181392294,,path,0.0,1.0,0.406511,0.0,0.033132,0.0,0.605051,0.5,36.353,25.588,200.0,150.0,False,783,Very Low
915,127.03740961,37.39850587,520.09,3466.02,1200.73,4972.33,433.36,15.16,511731808,제2경인고속도로,motorway,7.236,0.257918,0.0,0.0,0.0,0.84372,0.942565,0.5,36.346,31.454,200.0,150.0,False,784,Very Low
846,127.02400708,37.40754051,1735.69,2737.23,263.68,4240.43,1495.85,157.96,906048527,청계로,tertiary,0.0,1.0,0.0,0.806714,0.0,0.156421,0.076593,0.5,36.282,33.488,200.0,150.0,False,785,Very Low
528,126.99619647,37.34207547,487.31,1433.15,449.83,2739.74,1237.89,364.37,489526336,,residential,0.0,0.233127,0.482424,0.597445,0.398335,0.323286,0.0,0.5,36.209,42.669,200.0,150.0,False,786,Very Low
908,127.03529235,37.40983883,1788.58,3717.38,974.85,5237.84,1704.05,2.58,1228546893,,path,0.0,1.0,0.0,0.007245,0.0,0.021742,1.0,0.5,36.128,20.132,200.0,150.0,False,787,Very Low
853,127.02658164,37.37833592,1504.2,1887.1,1215.21,4025.41,1774.05,52.22,1123264294,,path,0.0,1.0,0.277655,0.0,0.023742,0.0,0.717783,0.5,35.988,23.703,200.0,150.0,False,788,Very Low
897,127.03251361,37.4119551,2061.12,3634.75,932.47,5137.86,1986.06,11.68,1383712542,,path,0.0,1.0,0.0,0.054889,0.0,0.0,0.963641,0.5,35.979,20.281,200.0,150.0,False,789,Very Low
903,127.03536193,37.39857194,562.21,3288.83,1060.07,4798.01,508.7,17.53,511731808,제2경인고속도로,motorway,7.236,0.289782,0.0,0.0,0.0,0.794981,0.928194,0.5,35.899,30.672,200.0,150.0,False,790,Very Low
722,127.01304316,37.35566673,1689.26,1764.68,1341.76,3768.18,1870.94,75.29,815171694,,path,0.0,1.0,0.332879,0.0,0.098689,0.0,0.577885,0.5,35.849,26.053,200.0,150.0,False,791,Very Low
873,127.02976932,37.38953608,416.9,2770.63,454.1,4162.83,953.82,50.48,696845969,,path,0.0,0.179857,0.0,0.592647,0.0,0.507043,0.728376,0.5,35.827,31.186,200.0,150.0,False,792,Very Low
696,127.01014709,37.36692201,452.92,506.06,870.1,3372.97,875.98,171.11,1028967577,,path,0.0,0.207108,0.900611,0.125004,0.213836,0.557398,0.0,0.5,35.771,42.814,200.0,150.0,False,793,Very Low
904,127.03534801,37.40082532,801.67,3341.69,1005.43,4863.51,733.33,25.4,696845977,,path,0.0,0.470929,0.0,0.0,0.0,0.649673,0.880449,0.5,35.729,29.088,200.0,150.0,False,794,Very Low
927,127.04092837,37.41211428,2051.34,4275.79,1533.6,5796.83,1946.99,2.45,1228546898,,track,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,35.714,19.565,200.0,150.0,False,795,Very Low
829,127.0242492,37.36923302,1510.39,1503.69,1619.35,4224.74,1665.48,89.4,965501942,,path,0.0,1.0,0.450603,0.0,0.0,0.046689,0.492347,0.5,35.566,26.458,200.0,150.0,False,796,Very Low
826,127.02111371,37.41167173,2125.89,2842.72,707.24,4285.68,1921.8,59.4,1418223065,,path,0.0,1.0,0.0,0.308085,0.0,0.0,0.674241,0.5,35.462,23.584,200.0,150.0,False,797,Very Low
913,127.03748324,37.39407362,29.14,3424.15,1017.78,4887.94,105.63,10.35,59055742,수도권제1순환고속도로,motorway,15.786,0.0,0.0,0.0,0.0,1.0,0.971746,0.5,35.311,32.609,200.0,150.0,False,798,Very Low
805,127.02145447,37.36471485,1401.88,1422.35,1673.94,4294.19,1694.21,83.25,1120968621,,path,0.0,0.924982,0.487293,0.0,0.0,0.028108,0.529631,0.5,35.286,25.88,200.0,150.0,False,799,Very Low
916,127.0374973,37.40108362,805.91,3533.06,1159.2,5053.93,714.84,34.08,696845977,,path,0.0,0.474136,0.0,0.0,0.0,0.661635,0.827823,0.5,35.194,29.376,200.0,150.0,False,800,Very Low
832,127.02420651,37.37599319,1422.31,1590.94,1314.8,3904.72,1576.65,97.39,1123264292,,path,0.0,0.940436,0.411247,0.0,0.058906,0.104151,0.443864,0.5,35.123,27.956,200.0,150.0,False,801,Very Low
921,127.0381034,37.41210328,2028.99,4059.05,1318.07,5575.44,1933.07,13.76,1228546898,,track,0.0,1.0,0.0,0.0,0.0,0.0,0.951027,0.5,35.015,19.565,200.0,150.0,False,802,Very Low
687,127.01027887,37.34664151,1078.88,2499.2,752.85,3667.65,2193.61,24.9,1135570822,,path,0.0,0.680638,0.001554,0.256809,0.127978,0.0,0.883487,0.5,35.007,22.94,200.0,150.0,False,803,Very Low
721,127.01305772,37.35341334,1547.27,2006.01,1188.83,3778.91,1961.61,68.21,1122108065,,path,0.0,1.0,0.224018,0.0,0.095561,0.0,0.620818,0.5,34.863,24.565,200.0,150.0,False,804,Very Low
866,127.02683187,37.40755185,1658.66,2945.15,243.18,4458.02,1568.62,179.32,1228546881,,path,0.0,1.0,0.0,0.829752,0.0,0.109348,0.0,0.5,34.844,32.765,200.0,150.0,False,805,Very Low
662,127.00735329,37.36240352,874.14,945.04,805.04,3344.87,1294.57,171.05,810690671,백운안길,residential,0.0,0.525753,0.7026,0.198142,0.222023,0.28662,0.0,0.5,34.788,38.248,200.0,150.0,False,806,Very Low
716,127.0099271,37.41142312,2054.51,2245.23,874.4,3533.39,2048.71,83.12,877830124,,path,0.0,1.0,0.116113,0.120172,0.167096,0.0,0.530406,0.5,34.768,26.28,200.0,150.0,False,807,Very Low
825,127.02116794,37.40978247,1926.85,2699.34,529.36,4164.89,1712.47,103.32,1418223065,,path,0.0,1.0,0.0,0.508051,0.0,0.016291,0.407948,0.5,34.747,26.546,200.0,150.0,False,808,Very Low
813,127.02133994,37.38274194,914.74,1800.86,548.87,3464.47,1145.27,282.87,1123264293,,path,0.0,0.55647,0.316556,0.486118,0.187178,0.3832,0.0,0.5,34.707,38.578,200.0,150.0,False,809,Very Low
